id,open_date,name,location,lat,lon,threat,tags,commodity,measure_skim,measure_shore,measure_bio,measure_disperse,measure_burn,max_ptl_release_gallons,posts,description
10261,2021-04-01,"Hilcorp Natural Gas Pipeline Leak; Cook Inlet, AK","Cook Inlet, AK",60.779529999999994,-151.45727,Other,,natural gas,,,,,,,0,"On 1-Apr-2021, Sector Anchorage reported that a natural gas pipeline in Cook Inlet ruptured and is releasing gas into the water and it is bubbling at the surface.  This is a Hilcorp pipeline from Nikiski to Platform A. Sector is seeking information to understand the gas release and associated hazards to natural resources and the environment."
10260,2021-03-29,"Quartermaster Yacht Club; Vashon Island, WA","Vashon Island, WA",47.39392999999998,-122.46590999999998,Oil,,gasoline/diesel,1,,,,,600,1,"On March 29, 2021, the USCG Sector Puget Sound notified the NOAA SSC that two 45’ yachts, the Lady CJ and Soulmate, caught on fire and sank at the Quartermaster Yacht Club, Vashon Island, WA at approximately 0430 local time.  There is potential for approximately 300 gallons of diesel and 300 gallons of gasoline. Oil is visibly surfacing from the vessels and has spread throughout the harbor.  The USCG  requested a trajectory and a resources-at-risk analysis."
10259,2021-03-27,"F/V Captain 72 Aground; Offshore Cameron Parish, LA","Offshore Cameron Parish, LA",29.68052777999999,-92.88705556,Oil,,Marine diesel fuel,,,,,,500,0,"On March 26, 2021, the F/V Captain 72 struck a submerged object and began taking on water, eventually settling just offshore of Cameron Parish, LA.  All three crew members on board were safely removed from the vessel.  The vessel was carrying approximately 500 gallons of marine diesel fuel ( NRC #1301360).  It was inbound, with a catch of shrimp.  A sheen was noted on the water when the crew was removed. MSU Lake Charles contacted the NOAA SSC and requested fate and trajectory."
10258,2021-03-26,"Brunswick East River Mystery Sheen; Brunswick, GA","Brunswick, GA",31.14333332999996,-81.49666667,Oil,,,,,,,,,0,"On March 26, 2021, the Coast Guard Marine Safety Unit (MSU) Savannah personnel contacted the NOAA SSC regarding a recurring mystery sheen emanating from the bank of the East River in Brunswick, Georgia.  The NOAA SSC provided resources at risk information."
10257,2021-03-23,"St Johns South Jetty Barge Grounding; Jacksonville, FL","Jacksonville, FL",30.376000000000005,-81.45183333,Other,,,,,,,,,0,"On March 23, 2021, The barge Bridgeport grounded 1 nm south of the entrance channel to the St Johns River. Early reports received indicate the barge was holed and was taking on water. The barge is unmanned and has 930 gallons of diesel fuel onboard for operation of machinery. The cargo onboard is reported to be 28 million pounds of fly ash (also 14383.53 short tons or 28757060 pounds). The USCG has a CG Cutter on scene to maintain a safety zone. One  tug ist onscene  and another is enroute. It is reported that the pilot will not allow inbound or outbound shipping until the barge is removed. Salvers are enroute."
10255,2021-03-20,"48' Fishing Vessel Sunk; La Push, WA","La Push, WA",47.88458056,-124.72999999999999,Oil,,,,,,,,,0,"On March 20, 2021, USCG Sector Puget Sound contacted SSC about a Search and Rescue case, a 48’ sport fishing vessel (name later reported as ""Unwind"") sunk in approximately 150 feet (25 fathoms) of water near La Push, WA;  three people on board were rescued. It is unknown the quantity of fuel or if there is a leak, the USCG has an overflight scheduled to look for a sheen. A resources at risk and trajectory and fate are requested."
10253,2021-03-19,"MY La Dolce Vita; Monroe County, FL, USA","Monroe County, FL, USA",24.616944439999983,-82.13616667,Oil,,diesel,,,,,,4500,1,"On March 16, 2021, the 100-foot Yacht La Dolce Vita had a fire and explosion near the Marquesas in the Florida Keys.  The USCG D7 requested the NOAA SSC to attend a conference call to discuss a proposed salvage plan. The vessel has burned to the waterline and has been drifting partially submerged while being monitored and boomed. USCG has worked through the National Marine Sanctuaries and obtained a resources at risk from the Florida State Scientific Support Coordinator.  It is thought the vessel had between 1200 and 4500 gallons of diesel aboard."
10252,2021-03-17,"Gray whale carcass; Dockweiler Beach, Venice, CA","Dockweiler Beach, Venice, CA",33.926269204813664,-118.4377670288086,Other,,Whale carcass,,,,,,,0,"Late afternoon on 17-MAR-2021, NMFS Stranding Coordinator in CA contacted the NOAA SSC regarding a 30’ gray whale in poor health and in the process of stranding on Dockweiler Beach near LAX airport.  The whale died overnight and the carcass may be towed offshore early afternoon today (18-MAR-2021).  NMFS requested a carcass drift estimate to aid in determining how far offshore to tow the carcass so it does not re-beach in the upcoming days."
10254,2021-03-17,Mystery Spill SW Pass; Gulf of Mexico,Gulf of Mexico,28.841166999999984,-89.403667,Oil,,,,,,,,,0,USCG contacted NOAA SSC on 17 MAR 2021 for assistance in identifying the source of a mystery sheen near SW pass.  SSC recommended a satellite imagery analysis request be sent to NESDIS. NESDIS generated an MPSR identifying both the anomaly and suspect vessel.
10250,2021-03-16,"Buckeye Gasoline Spill, Linden, NJ; Staten Island, NY","Staten Island, NY",40.61812224225511,-74.20372009277342,Oil,,,,,,,,,0,"On 16 March 2021, USCG Sector New York and NJDEP notified the NOAA SSC about a pipeline gasoline spill that occurred at the Buckeye Oil Terminal, Linden, New Jersey. Sheen reported in creek leading to the Arthur Kill waterway. USCG, NJDEP and OSRO on-scene."
10251,2021-03-16,"FV Pacific Prince; Bering Sea, Alaska","Bering Sea, Alaska",56.24000000000001,-168.49,Oil,,hydraulic oil,,,,,,250,0,"On March 15, 2021, the USCG Sector Anchorage notified the Alaska SSC that the FV Pacific Prince released approximately 250 gallons of hydraulic oil to the Bering Sea. Phone support provided but no products requested at this time."
10248,2021-03-05,"Tug Boat and Towed Fishing Vessel Adrift, Bodega Bay, CA","Off Bodega Bay, CA",38.28172222,-122.99383333,Oil,,,,,,,,,1,"In the evening of 05-MAR-2021, USCG Sector San Francisco contacted their NOAA SSC regarding a tug boat & towed fishing vessel drifting towards shore off Bodega Bay, CA.  During transit from WA State, the Tug HUNTER was towing the F/V AMERICAN CHALLENGER when there was a loss of propulsion and both vessels started drifting to the NNE.  At the time of the report, the Tug HUNTER had deployed their anchor, but it had not yet caught bottom.  USCG indicated that the primary pollution concern was from the Tug HUNTER, reportedly carrying 26,000 gallons diesel and 1,100 gallons.  USCG requested a hypothetical trajectory estimate in the event of a grounding/spill to inform field investigations the following morning.  The tug was able to anchor and was later towed to port but the fishing vessel grounded on rocks in a remote area south of Estero de San Antonio. A response effort is underway."
10245,2021-03-03,"Sunken Truck Bayfield, WI; Rittenhouse Ave, Bayfield, WI 54814, USA","Rittenhouse Ave, Bayfield, WI 54814, USA",46.812222220000024,-90.80716667,Oil,,,,,,,,,0,"On March 3, 20201, the Great Lakes SSC received notification of a truck that fell through the ice. The incident occurred last week and efforts to salvage the truck were abandoned today. USCG is requesting recommendations on the potential environmental impact of leaving the truck in 130ft of water. Estimated pollution potential 70gallons of diesel and the truck batteries."
10246,2021-03-03,"Tar Oil Spill, Chicago Sanitary Ship Canal; Chicago, IL","Chicago, IL",41.8172352,-87.75664654,Oil,,,,,,,,,0,"SSC received notification at 1700 on 03MAR of a tar oil spill in Chicago Ship Canal. The RP was energizing lines to transfer tar oil and noticed a reduction in pressure. The spill was quickly identified, reported, and OSROs were on scene to begin surface water clean up operations."
10243,2021-03-01,"Savoonga AVEC Tank Farm; Savoonga, St. Lawrence Island, AK","Savoonga, St. Lawrence Island, AK",63.6953,-170.47577,Oil,,#1 diesel,,,,,,20000,0,"On 1-Mar-2021, Sector Anchorage notified NOAA of a 20,000 gallon spill at the AVEC fuel tank farm in Savoonga. The fuel is overflowing the containment berm and migrating below the snow surface. Sector Anchorage is requesting phone support only at this time."
10241,2021-02-28,"Right Whale Carcass Trajectory, South Carolina; United States",United States,33.68778175843936,-78.54949951171875,Other,,,,,,,,,0,"On 28 February 2021, NOAA Fisheries, Miami, Florida, notified the NOAA SSC that a North American Right Whale carcass was observed drifting off Myrtle Beach, SC. NOAA Fisheries requested a trajectory to try and relocate the carcass."
10244,2021-02-26,"Bulk grain cargo barges MS River; Caruthersville, MO, USA","Caruthersville, MO, USA",36.113845,-89.61439,Other,,,,,,,,,0,"On 26 FEB 2020, the Coast Guard Sector Lower Mississippi River located in Memphis, TN contacted the NOAA SSC regarding potential impacts from a multiple grain barge stranded or sinking in the Mississippi River.  The Tug M/V MARTY BASKERVILLE allided with the Caruthersville Bridge (I-155) causing 32 barges to break free. Two of these barges, each loaded with approximately 1,800 tons of corn, sank along the riverbank.  Salvage operations are being planned and USCG is consulting with US Fish & Wildlife on potential impacts"
10240,2021-02-26,"FV Haida Lady; Sitka, AK","Sitka, AK",57.01301670000004,-135.29575,Oil,,,,,,,,,2,"On 26-Feb-2021, MSD Sitka reported that the FV Haida Lady capsized near Cobb Island in Sitka Sound. The 52' fiberglass-hulled vessel has approximately 1500 gallons of diesel on board. A sheen was observed during an overflight.  MSD Sitka is requesting a trajectory and fates, analysis, weather forecast, RAR analysis, and potentially an ESA Section 7 consultation."
10239,2021-02-25,"Disabled S/V Plan B Adrift; 31 NM off Monterey, CA","31 NM off Monterey, CA",36.53483333,-122.60033332999998,Other,,Marine debris,,,,,,,0,"On 25-FEB-2021, the Monterey Bay National Marine Sanctuary staff contacted their NOAA SSC to request a drift estimate for a disabled/dismasted 30’ sailing vessel PLAN B for potential relocation/recovery.  The vessel was the subject of a USCG search & rescue activity on the previous afternoon and was too low in the water for effective towing operations at that time.  The vessel’s last known position was roughly 31 nautical miles West of Monterey, CA.  No known pollution threat."
10238,2021-02-23,"Vegetable Oil Release, Caret, VA; 15613 George Washington Memorial Hwy, Saluda, VA 23149, USA","15613 George Washington Memorial Hwy, Saluda, VA 23149, USA",37.98,-76.96,Other,,Vegetable Oil,,,,,,7000,1,"On February 23, 2021, the NOAA SSC was notified by the Virginia DEQ about a tanker truck accident on Rt 17 in Essex County, VA. that spilled 6500-7000 gallons of waste vegetable oil into Lewis Creek, which is a tributary to the Rappahannock River. VADEQ requested scientific support."
10237,2021-02-21,"ITV BEARCAT MM 591 Loudon, TN; USA",USA,35.74695,-84.33186,Chemical,,,,,,,,,0,"On February 21, 2021, the USCG Marine Safety Detachment in Nashville, TN, notified the NOAA SSC of a barge caught against a railroad bridge pier on the Tennessee River.  The  ITV BEARCAT was pushing 8 hopper barges upbound at MM 591.5 TNR (Loudon, TN (just north of Route 11 bridge) when they stalled due to a strong head current just after passing under the Southern R/R Bridge (LLNR 30375) and the master lost control. The tow began to top around and laid up against the bridge piers (upstream side). The tow is not blocking the channel. USCG Sector Ohio requested (and NOAA SSC provided) hazard analysis on cargo and may request assistance with consultation, RAR, etc. pending further development of the incident."
10236,2021-02-20,"F/V Coastal Reign; Tillamook River Bar, Oregon","Tillamook River Bar, Oregon",45.56859,-123.96807,Oil,,,,,,,,,0,"USCG Sector Columbia River notified SSC the evening of 20-Feb-2021 that the 38’ aluminum hulled F/V Coastal Reign capsized and is grounded on the South Jetty of Tillamook Bay, Oregon. There is a maximum potential of 900 gallons of diesel, with an estimated 600 gallons on the vessel. A sheen is observed in the water."
10234,2021-02-18,"F/V Aleutian Falcon; Tacoma, WA","Tacoma, WA",47.28471999999999,-122.41150999999999,Oil,,"Ammonia, Chlorine, Diesel",,,,,,,3,"At 0237L on 18-FEB-2021 USCG Sector Puget Sound FOSC notified SSC of a vessel fire on the F/V Aleutian Falcon, a 233’ fish processing vessel owned by Trident Seafoods. The vessel is moored on the Hylebos Waterway, Tacoma, WA. There is a maximum potential for 107,000 gallons of possibly diesel and approx. 10,000 pounds of ammonia on the vessel. Fire departments are on scene. The vessel was pre-boomed."
